,src_sent,pred_sent,reference_nlth,bleu_score
15,"""E o Anjo do SENHOR apareceu a esta mulher e disse-lhe: Eis que, agora, és estéril e nunca tens concebido; porém conceberás e terás um filho.""
","""Aí o Anjo do SENHOR apareceu a mulher e disse: — O Anjo do SENHOR apareceu a mulher e nunca um filho.""
","""O Anjo do SENHOR apareceu a ela e disse: — Você não podia ter filhos e por isso nunca foi mãe. Mas agora você ficará grávida e terá um filho.""
",26.880019881254555
16,"""o cavalo de guerra, bem-cingido pelos lombos; o bode também; e o rei, a quem se não pode resistir.""
","""e o SENHOR Deus diz: — Não deixes que os seus inimigos estão pode salvar Deus!""
","""o bode; o galo, que anda de peito erguido; e um rei diante do seu povo.""
",1.302977142375333
17,"""Estas são as famílias de Issacar, segundo os que foram deles contados, sessenta e quatro mil e trezentos.""
","""Desses grupos de famílias foram contados sessenta e quatro homens.""
","""Desses grupos de famílias foram contados sessenta e quatro mil e trezentos homens.""
",67.57997430846015
18,"""Por quê? Porque não foi pela fé, mas como que pelas obras da lei. Tropeçaram na pedra de tropeço,""
","""Mas que é que vocês dizem que são judeus, como dizem as Escrituras Sagradas que dizem as Escrituras Sagradas que dizem as coisas que Deus diz na Lei de Deus.""
","""E por que não? Porque eles procuravam alcançar isso por meio das suas ações e não por meio da fé. Eles tropeçaram na “pedra de tropeço”,""
",0.8905296375949618
19,"""apesar de não haver violência nas minhas mãos e de ser pura a minha oração.""
","""Será que os meus inimigos estão fazendo nas minhas riquezas e de minha oração.""
","""No entanto, nunca fui violento, e as minhas orações sempre foram sinceras.""
",3.0587603464580218
20,"""E também disse o rei assim: Bendito o SENHOR, Deus de Israel, que hoje tem dado quem se assente no meu trono e que os meus olhos o vissem.""
","""E disse o rei assim: — Bendito o SENHOR, o Deus de Israel, o SENHOR, nosso Deus, e que os seus descendentes sejam reis de Israel.""
","""e orou assim: “Louvado seja o SENHOR, o Deus de Israel, que hoje colocou um dos meus descendentes como rei em meu lugar e deixou que eu vivesse para ver isso!”""
",21.545828833785926
21,"""e Naassom gerou a Salma, e Salma gerou a Boaz;""
","""Depois gerou a cidade de Salma, e Salma foi pai de dois filhos: Boaz;"" a ele.""
","""Nasom foi pai de Salma, e Salma foi pai de Boaz;""
",36.51934656347456
22,"""A voz do SENHOR clama à cidade, e o sábio verá o teu nome: Ouvi a vara e quem a ordenou.""
","""O SENHOR Todo-Poderoso diz: — Está chegando o SENHOR, e o seu nome está guardada na terra e o povo de Israel.""
","""O SENHOR está falando com a cidade de Jerusalém, e os que são sábios ouvem com respeito o que Deus está dizendo. Ele diz: — Tribo de Judá e moradores de Jerusalém, escutem!""
",4.691429212141806
23,"""Pelo que estou cheio do furor do SENHOR; estou cansado de o conter; derramá-lo-ei sobre os meninos pelas ruas e nas reuniões dos jovens juntamente; porque até o marido com a mulher serão presos, e o velho, com o que está cheio de dias.""
","""Por isso, eu estou sempre muito irado com o SENHOR Deus e estou sempre com os jovens dos jovens jovens jovens dos jovens dos jovens com os velho, com o marido com o marido porque o marido está o dias.""
","""Ó SENHOR Deus, o teu furor me dominou; estou cansado de guardar a tua ira dentro de mim. Então Deus me disse: — Faça cair a minha ira sobre as crianças nas ruas e sobre os moços nas suas reuniões. Maridos e esposas serão levados como prisioneiros, e também os velhinhos.""
",1.153299885913941
24,"""Também a mulher que se chegar a algum animal, para ter ajuntamento com ele, aquela mulher matarás com o animal; certamente morrerão; o seu sangue é sobre eles.""
","""— Essa mulher que se revoltou para o animal; ele é animal; com o animal; ele é animal; é uma oferta para tirar pecados.""
","""Se uma mulher tiver relações com um animal, os dois deverão ser mortos; eles serão responsáveis pela sua própria morte.""
",1.8041089138224276
25,"""E à mulher disse: Multiplicarei grandemente a tua dor e a tua conceição; com dor terás filhos; e o teu desejo será para o teu marido, e ele te dominará.""
","""Gideão respondeu: — O que é que você tem feito com as suas riquezas e dos seus parentes e o seu próprio marido, com o seu marido, para o seu marido, e ele ficará morando para sempre.""
","""Para a mulher Deus disse: — Vou aumentar o seu sofrimento na gravidez, e com muita dor você dará à luz filhos. Apesar disso, você terá desejo de estar com o seu marido, e ele a dominará.""
",17.595338554837774
26,"""Depois, disse José a seus irmãos e à casa de seu pai: Eu subirei, e anunciarei a Faraó, e lhe direi: Meus irmãos e a casa de meu pai, que estavam na terra de Canaã, vieram a mim.""
","""Aí José disse a casa e disse a ele: — Eu direi: — Eu direi: — Eu direi: — Eu direi: — Estou aqui na terra de Canaã, e a mim.""
","""Depois José disse aos irmãos e à família do pai: — Eu vou falar com o rei do Egito e vou lhe dar a notícia de que os meus irmãos e os parentes do meu pai, que moravam em Canaã, vieram para ficar comigo.""
",3.2917239684306008
27,"""Depois, fez chegar o carneiro do holocausto; e Arão e seus filhos puseram as mãos sobre a cabeça do carneiro;""
","""Aí ele pegou o carneiro do carneiro e Arão e Arão puseram as mãos sobre a cabeça do carneiro e as mãos do cabeça do sol.""
","""Depois Moisés pegou o carneiro que ia ser morto para a oferta queimada, e Arão e os seus filhos puseram as mãos na cabeça do animal.""
",8.612449096785472
28,"""E Davi contou o povo que tinha consigo e pôs sobre eles capitães de cem.""
","""Davi contou consigo o povo de eles e pôs consigo o seu carro com cem.""
","""O rei Davi juntou todos os seus soldados, dividiu-os em grupos de mil e em grupos de cem e colocou oficiais para comandá-los.""
",1.8951522350592358
29,"""Porque será naquele dia, diz o SENHOR dos Exércitos, que eu quebrarei o seu jugo de sobre o teu pescoço e quebrarei as tuas ataduras; e nunca mais se servirão dele os estranhos,""
","""Naquele dia, o SENHOR Todo-Poderoso, o SENHOR Todo-Poderoso, diz que eu, o SENHOR, estou falando.""
","""O SENHOR Todo-Poderoso diz: — Quando esse dia chegar, eu quebrarei a canga que está no pescoço deles e arrancarei as suas correntes. Então eles não serão mais escravos de estrangeiros.""
",1.6945499859445938
30,"""Diante dele temerão os povos; todos os rostos são como a tisnadura da panela.""
","""Tu pões os teus ensinamentos temerão o rosto no mundo dos mortos.""
","""Eles vão avançando, e todo mundo treme, todos ficam pálidos de medo.""
",2.9091967494005275
31,"""Um certo credor tinha dois devedores; um devia-lhe quinhentos dinheiros, e outro, cinquenta.""
","""Acontece que tinha dois caras e um empregado um morto, tinha sido curado.""
","""Jesus disse: — Dois homens tinham uma dívida com um homem que costumava emprestar dinheiro. Um deles devia quinhentas moedas de prata, e o outro, cinquenta,""
",0.7300115183991445
32,"""E todo o Israel, com os seus anciãos, e os seus príncipes, e os seus juízes estavam de uma e outra banda da arca, perante os sacerdotes levitas, que levavam a arca do concerto do SENHOR, assim estrangeiros como naturais; metade deles em frente do monte Gerizim, e a outra metade em frente do monte Ebal; como Moisés, servo do SENHOR, ordenara, para abençoar primeiramente o povo de Israel.""
","""O povo de Israel com os seus juízes e os seus juízes e os seus governadores e os seus sacerdotes foram trazidos a Deus, o SENHOR, servo do monte Sinai. Assim todos os sacerdotes estrangeiros estrangeiros como metade da aliança que havia feito em frente do povo de Israel.""
","""E todos os israelitas, com os seus líderes, autoridades e juízes e também todos os estrangeiros que viviam no meio deles ficaram de um lado e de outro da arca da aliança. E outros ficaram de frente para os sacerdotes levitas que carregavam a arca. Metade do povo ficou em frente do monte Gerizim, e a outra metade, em frente do monte Ebal. Moisés, servo do SENHOR, tinha dado ordem para o povo se colocar nessa posição na hora de receber a bênção.""
",3.1679513231573257
33,"""E tomai em vossas mãos dinheiro dobrado; e o dinheiro que tornou na boca dos vossos sacos tornai a levar em vossas mãos; bem pode ser que fosse erro.""
","""Eles ficarão morando em cima dos seus dinheiro e o dinheiro que tiver sido dinheiro em cima dos seus sacos a fim de que os seus jumentos pode ser completamente queimada.""
","""Levem também o dinheiro em dobro, pois vocês precisam devolver a quantia que foi encontrada na boca dos sacos de mantimentos que vocês trouxeram. Deve ter havido algum engano.""
",2.3847864362059568
34,"""Portanto, irmãos, procurai, com zelo, profetizar e não proibais falar línguas.""
","""Foi pela vez de amar o povo de Jerusalém e procurai, com muita gente e não se aproveite de medo.""
","""Assim, meus irmãos, procurem sempre anunciar a mensagem de Deus, mas não proíbam que se fale em línguas estranhas.""
",2.195501020312507
35,"""E de Sião se dirá: Este e aquele nasceram ali; e o mesmo Altíssimo a estabelecerá.""
","""Desde o povo de Israel: — Está chegando o tempo em aquele Altíssimo e o mesmo Altíssimo não nasceram nenhum deles.""
","""A respeito de Jerusalém as pessoas dirão que todos os povos são dali e que o Deus Altíssimo a tornará uma cidade forte.""
",2.1053644670301406
36,"""Convertei-vos, pois, àquele contra quem os filhos de Israel se rebelaram tão profundamente.""
","""O povo de Israel disseram: — Como é o povo de Israel se ouve o povo de Israel.""
","""Povo de Israel, vocês se afastaram para longe de Deus; mas agora arrependam-se e voltem para ele.""
",2.9883097780540857
37,"""Ficarei, porém, em Éfeso até ao Pentecostes;""
","""com a cidade de Éfeso e até o porto de Issacar.""
","""Resolvi ficar aqui em Éfeso até o dia de Pentecostes.""
",4.91327054814442
38,"""(como foi mesmo o testemunho de Cristo confirmado entre vós).""
","""Saudações entre os próprios próprios próprios próprios pecados, e os seus próprios próprios orações.""
","""A mensagem a respeito de Cristo está tão firme em vocês,""
",1.4216645907653844
39,"""Então, disse Samuel ao cozinheiro: Dá cá a porção que te dei, de que te disse: Põe-na à parte contigo.""
","""Então Samuel disse: — cá a você que você estiver pisando o que você mandou.""
","""E Samuel disse ao cozinheiro: — Traga aquele pedaço de carne que eu lhe entreguei e pedi para deixar reservado.""
",3.080463280748409
40,"""Então, disse eu: ai de mim, que vou perecendo! Porque eu sou um homem de lábios impuros e habito no meio de um povo de impuros lábios; e os meus olhos viram o rei, o SENHOR dos Exércitos!""
","""e disse: — Ó ai de mim, eu sou um homem de lábios Porque eu sou um homem de lábios e eu sou um filho. Ó SENHOR Deus, o SENHOR Todo-Poderoso, estou falando.""
","""Então eu disse: — Ai de mim! Estou perdido! Pois os meus lábios são impuros, e moro no meio de um povo que também tem lábios impuros. E com os meus próprios olhos vi o Rei, o SENHOR Todo-Poderoso!""
",9.181965892983252
41,"""E disse aos anciãos: Esperai-nos aqui, até que tornemos a vós; e eis que Arão e Hur ficam convosco; quem tiver algum negócio se chegará a eles.""
","""Então disse ao povo: — Está chegando o trabalho que Arão e os seus descendentes, Arão e os seus próprios olhos estão perdoados.""
","""Então Moisés disse aos líderes: — Esperem aqui até nós voltarmos. Arão e Hur ficarão com vocês. Quem tiver alguma questão para resolver deverá falar com eles.""
",2.447170626218862
42,"""Pois, se a lei chamou deuses àqueles a quem a palavra de Deus foi dirigida (e a Escritura não pode ser anulada),""
","""É se a lei chamou a lei chamou a respeito de Deus chamou a palavra de Deus chamou a Escritura Ela é a mensagem de Deus anulada),"" a respeito de Deus anulada),"" a respeito de Cristo.""
","""Sabemos que as Escrituras Sagradas sempre dizem a verdade, e sabemos que, de fato, Deus chamou de deuses aqueles que receberam a sua mensagem.""
",1.6095596506318655
43,"""Portanto, no dia de hoje, vos protesto que estou limpo do sangue de todos;""
","""Mas, no dia do povo de Israel: — Eu farei com que vocês sejam do sangue de vocês.""
","""Por isso, com toda a certeza eu afirmo hoje que, se algum de vocês se perder, eu não sou o responsável.""
",2.475429537410824
44,"""Muitos, porém, dos que ouviram a palavra creram, e chegou o número desses homens a quase cinco mil.""
","""Alguns que estavam ali ouviram o que havia acontecido e chegou o resto da sua família.""
","""Porém muitas pessoas que ouviram a mensagem creram, e os homens que creram foram mais ou menos cinco mil.""
",2.3861368086918393
45,"""E confessou e não negou; confessou: Eu não sou o Cristo.""
","""E não negou; e não negou; o Cristo.""
","""afirmou claramente: — Eu não sou o Messias.""
",4.131551591106297
46,"""Então, eu vos disse: Chegados sois às montanhas dos amorreus, que o SENHOR, nosso Deus, nos dará.""
","""e disse: — Chegados eu Chegados às montanhas dos amorreus, que o SENHOR, nosso Deus, estou dando a vocês.""
","""Ali eu disse a vocês: “Agora estamos na região montanhosa dos amorreus, a terra que o nosso Deus nos está dando.""
",7.192083148239265
47,"""A outra porção reparou Malquias, filho de Harim, e Hassube, filho de Paate-Moabe, como também a Torre dos Fornos.""
","""Diga a décima parte do trecho seguinte, Hassube, filho de Paate-Moabe, filho de Torre dos Fornos."" .""
","""Malquias, filho de Harim, e Hassube, filho de Paate-Moabe, construíram o trecho seguinte e a Torre dos Fornos;""
",31.746034938659623
48,"""serás tirado de entre os homens, e a tua morada será com os animais do campo, e te farão comer erva como os bois, e serás molhado do orvalho do céu; e passar-se-ão sete tempos por cima de ti, até que conheças que o Altíssimo tem domínio sobre o reino dos homens e o dá a quem quer.""
","""— O animais que tem relações com os animais que comer a tua riqueza e os animais que comer como um bois, até que os animais selvagens até o campo. Assim quem comer como um bois, até que os seres humanos não podem ser contados.""
","""O senhor será expulso do meio dos seres humanos e ficará morando com os animais selvagens. O senhor comerá capim como os bois, dormirá ao ar livre e ficará molhado pelo sereno. Isso durará sete anos, até que o senhor reconheça que o Deus Altíssimo domina todos os reinos do mundo e coloca como rei o homem que ele quer.""
",4.067822528171199
49,"""Então, Zípora tomou uma pedra aguda, e circuncidou o prepúcio de seu filho, e o lançou a seus pés, e disse: Certamente me és um esposo sanguinário.""
","""Ele pegou uma pedra de uma pedra e circuncidou o povo de Israel e circuncidou o povo de Israel e disse: — O senhor é um presente e disse: — O senhor é um presente para um lugar onde ele és um presente para um lugar onde ele és um presente um Certamente .""
","""Aí Zípora, a sua mulher, pegou uma pedra afiada, cortou o prepúcio do seu filho e com ele tocou o pé de Moisés. E disse: — Você é um marido de sangue para mim.""
",3.81636624858666
50,"""E tomou o livro do concerto e o leu aos ouvidos do povo, e eles disseram: Tudo o que o SENHOR tem falado faremos e obedeceremos.""
","""Então o Livro da aliança do povo, leu o Livro da aliança e disseram: — Eu disseram: — Pois o SENHOR Deus fez com que o SENHOR Deus tem falado com eles.""
","""Depois pegou o livro da aliança, onde estavam escritos os mandamentos do SENHOR, e o leu em voz alta para o povo. Eles disseram: — Nós obedeceremos a Deus, o SENHOR, e faremos tudo o que ele mandar.""
",3.8935803272450227
51,"""Ai de vós, escribas e fariseus, hipócritas! Pois que limpais o exterior do copo e do prato, mas o interior está cheio de rapina e de iniquidade.""
","""— Ai de vocês! Um de vocês mestres da Lei e fariseus, hipócritas! Pois hipócritas! Pois hipócritas! Pois o copo do outro lado do rapina e o interior do rapina e o desceram de Cristo.""
","""— Ai de vocês, mestres da Lei e fariseus, hipócritas! Pois vocês lavam o copo e o prato por fora, mas por dentro estes estão cheios de coisas que vocês conseguiram pela violência e pela ganância.""
",31.069686561537974
52,"""Estas, pois, são as nações que o SENHOR deixou ficar, para por elas provar a Israel, a saber, a todos os que não sabiam de todas as guerras de Canaã.""
","""Louvem o SENHOR, o SENHOR deixou que o povo de Israel deixou o povo de Israel a fim de Canaã.""
","""O SENHOR Deus deixou alguns povos na terra para pôr à prova os israelitas que não haviam tomado parte nas guerras de Canaã.""
",10.776403374069837
53,"""Ao que te ferir numa face, oferece-lhe também a outra; e ao que te houver tirado a capa, nem a túnica recuses.""
","""E, quando você ferir numa face, mas também também também também a túnica a fim de túnica a túnica a túnica a túnica de túnica a túnica a túnica de túnica a túnica a túnica de túnica a túnica a túnica de túnica a túnica a túnica de túnica a túnica a túnica de túnica a túnica a túnica de túnica a túnica a túnica de túnica a túnica a túnica de túnica a túnica a túnica de túnica a túnica a túnica de túnica a túnica a túnica de túnica a túnica a túnica de túnica a túnica a
","""Se alguém lhe der um tapa na cara, vire o outro lado para ele bater também. Se alguém tomar a sua capa, deixe que leve a túnica também.""
",0.524001830590023
54,"""Eles terão uma herança; eu serei a sua herança; não lhes dareis, portanto, possessão em Israel; eu sou a sua possessão.""
","""O SENHOR Deus diz: — O povo de Israel fez uma terra para o povo de Israel. Ele sou o povo de Israel e sou a sua bondade, o povo de Israel.""
","""— Os sacerdotes terão uma herança: eu sou a sua herança. Eles não terão propriedades em Israel: eu sou a sua propriedade.""
",3.775605923188284
55,"""Ouvi, SENHOR, a tua palavra e temi; aviva, ó SENHOR, a tua obra no meio dos anos, no meio dos anos a notifica; na ira lembra-te da misericórdia.""
","""Ó SENHOR Deus, faze com que o SENHOR Deus, faze com que o SENHOR Deus, faze com que o povo de Israel, faze com que o povo de Israel, faze com que o povo de Israel, escutem o que ele faz.""
","""Ó SENHOR, ouvi falar do que tens feito e estou cheio de temor. Faze agora, em nosso tempo, as coisas maravilhosas que fizeste no passado, para que nós também as vejamos. Mesmo que estejas irado, tem compaixão de nós!""
",2.7584251233818895
56,"""Dai glória ao SENHOR, vosso Deus, antes que venha a escuridão e antes que tropecem vossos pés nos montes tenebrosos; antes que, esperando vós luz, ele a mude em sombra de morte e a reduza à escuridão.""
","""Ó SENHOR, o Deus Todo-Poderoso, o SENHOR, nosso Deus, antes de Deus, o SENHOR, nosso Deus, e a sua ira seja o seu pés e a sua ira seja o sombra de Deus.""
","""Confessem os seus pecados ao SENHOR, seu Deus, antes que ele faça vir a escuridão, e, no escuro, vocês tropecem nas montanhas. Vocês esperam a luz, mas ele a mudará em sombras escuras, ele a transformará em profunda escuridão.""
",3.4975604650628944
57,"""olhando para Jesus, autor e consumador da fé, o qual, pelo gozo que lhe estava proposto, suportou a cruz, desprezando a afronta, e assentou-se à destra do trono de Deus.""
","""Vocês dizem as Escrituras Sagradas: “É para o povo de fé, e consumador na presença do trono que fica perto do trono do trono do trono de Deus.""
","""Conservemos os nossos olhos fixos em Jesus, pois é por meio dele que a nossa fé começa, e é ele quem a aperfeiçoa. Ele não deixou que a cruz fizesse com que ele desistisse. Pelo contrário, por causa da alegria que lhe foi prometida, ele não se importou com a humilhação de morrer na cruz e agora está sentado do lado direito do trono de Deus.""
",5.0129108923804235
58,"""Mas a vós que vos apartais do SENHOR, que vos esqueceis do meu santo monte, que preparais uma mesa para a Fortuna e que misturais vinho para o Destino,""
","""Mas a Fortuna que vocês estão debaixo do meu santo monte, uma mesa para a Fortuna e que misturais vinho para o vinho e que misturais vinho para vocês.""
","""“Mas alguns de vocês se afastam de mim; desprezam o meu monte santo e fazem ofertas de comida e de vinho a Gade e a Meni, os deuses da sorte e do destino.""
",1.6989629332504919
59,"""E aquele que estava assentado sobre a nuvem meteu a sua foice à terra, e a terra foi segada.""
","""Enquanto estava sentado no nuvem que estava sentado no mundo dos terra, e a terra estava coberta de medo.""
","""Depois o que estava sentado na nuvem passou a foice sobre a terra e fez a colheita.""
",6.5866569676440045
60,"""então, te farei descer com os que descem à cova, ao povo antigo, e te deitarei nas mais baixas partes da terra, em lugares desertos antigos, com os que descem à cova, para que não sejas habitada; e estabelecerei a glória na terra dos viventes.""
","""Por isso, farei com que farei com que farei com que os que descem perto da terra antigos, e farei com que os seus antepassados farei com que os seus antepassados farei com que glória na região montanhosa na terra na terra na terra na terra.""
","""Eu a jogarei no mundo dos mortos, onde você estará com gente que morreu há muito tempo. E a abandonarei nesse mundo que fica debaixo da terra, nesse país de ruínas antigas, e você ficará junto com os mortos. Em você, Tiro, nunca mais morará ninguém, e você não voltará a ocupar o seu lugar no mundo dos vivos.""
",1.1002105214429776
61,"""Lembrai-vos, porém, dos dias passados, em que, depois de serdes iluminados, suportastes grande combate de aflições.""
","""Isso é a lista dos homens de Jesus, e o resto do povo de Judá.""
","""Lembrem do que aconteceu no passado. Naqueles dias, depois que a luz de Deus os iluminou, vocês sofreram muitas coisas, mas não foram vencidos na luta.""
",1.4096759716671836
62,"""Farás também quarenta bases de prata debaixo das vinte tábuas; duas bases debaixo de uma tábua para as suas duas coiceiras e duas bases debaixo de outra tábua para as suas duas coiceiras.""
","""— Faça uma bases de prata debaixo das duas pontas de prata e duas bases debaixo da bases e duas barras de ouro e duas bases debaixo de outra bases e duas bases debaixo da terra.""
","""e ponha debaixo dessas vinte armações quarenta bases de prata, duas debaixo de cada armação, para firmarem os seus dois encaixes.""
",3.8638927392822304
63,"""Porque eis que tu conceberás e terás um filho sobre cuja cabeça não passará navalha; porquanto o menino será nazireu de Deus desde o ventre e ele começará a livrar a Israel da mão dos filisteus.""
","""— nazireu e um filho sobre um filho mais velho e nazireu desde o menino e nazireu desde o menino e nazireu desde o menino e nazireu desde o menino e nazireu desde o menino e nazireu desde o outro.""
","""porque você ficará grávida e dará à luz um filho. Não corte nunca o cabelo dele, pois ele será consagrado a Deus como nazireu desde o dia do seu nascimento. Ele vai começar a livrar o povo de Israel do poder dos filisteus.""
",3.0365017837740127
64,"""E dirás, naquele dia: Graças te dou, ó SENHOR, porque, ainda que te iraste contra mim, a tua ira se retirou, e tu me consolaste.""
","""Nós naquele lugar, ó SENHOR Deus, estou fazendo isso ó SENHOR, ó SENHOR, porque, mesmo mesmo mesmo mesmo mesmo mesmo mesmo mesmo mesmo mesmo mesmo mesmo mesmo mesmo mesmo mesmo mesmo me marcas deles.""
","""Naquele dia, todos cantarão assim: “Eu te louvo, ó SENHOR! Tu estavas irado comigo, mas a tua ira já passou, e agora tu me consolas.""
",3.250804687495712
65,"""No suor do teu rosto, comerás o teu pão, até que te tornes à terra; porque dela foste tomado, porquanto és pó e em pó te tornarás.""
","""No suor é o dia em que os seus inimigos fiquem com medo e até os seus escravos, até o pó do seu nome e em pó dos seus descendentes.""
","""Terá de trabalhar no pesado e suar para fazer com que a terra produza algum alimento; isso até que você volte para a terra, pois dela você foi formado. Você foi feito de terra e vai virar terra outra vez.""
",1.1848246737657342
66,"""vós que, em outro tempo, não éreis povo, mas, agora, sois povo de Deus; que não tínheis alcançado misericórdia, mas, agora, alcançastes misericórdia.""
","""Faze com que os seus irmãos não têm nada que o povo de Deus julgará os seus próprios irmãos que vocês têm o povo de Deus que não têm nada que os seus antepassados sejam perdoados.""
","""Antes, vocês não eram o povo de Deus, mas agora são o seu povo; antes, não conheciam a misericórdia de Deus, mas agora já receberam a sua misericórdia.""
",9.17685567963578
67,"""Mas, se não, saia fogo de Abimeleque e consuma os cidadãos de Siquém e Bete-Milo; e saia fogo dos cidadãos de Siquém e de Bete-Milo, que consuma a Abimeleque.""
","""Mas não, se não, fogo de Abimeleque e os cidadãos de Siquém e os cidadãos de Siquém e de Siquém e Abimeleque.""
","""Mas, se não, que de Abimeleque saia fogo e queime os homens de Siquém e de Bete-Milo! E que saia fogo dos homens de Siquém e de Bete-Milo e queime Abimeleque!""
",18.347754688883295
